GHGRP FACILITY ID,year,category,lat,lon
1005723,2017,other,33.621523,-86.602293
1005725,2017,other,35.71365,-78.83641
1005726,2017,et,35.620679,-100.974411
1005727,2017,other,42.3196,-94.2872
1005729,2017,top10_other,35.40004,-97.4641
1005730,2017,top10_other,36.20303,-97.03664
1005731,2017,other,42.4564,-73.2181
1005732,2017,other,48.093793,-122.796806
1005733,2017,other,40.360718,-75.712263
1005734,2017,other,38.878865,-91.386086
1005736,2017,other,61.0767,-150.9478
1005737,2017,other,40.5564,-74.2461
1005738,2017,other,32.156566,-93.559912
1005739,2017,other,36.4925,-101.467222
1005742,2017,other,40.472471,-75.895245
1005743,2017,other,29.957935,-93.897484
1005745,2017,other,39.142019,-94.615315
1005746,2017,other,33.532806,-93.812694
1005751,2017,other,47.925833,-97.006111
1005752,2017,other,40.85741,-80.26989
1005753,2017,other,47.435833,-97.0625
1005754,2017,other,43.41465,-83.88064
1005755,2017,other,45.22863,-123.15905
1005758,2017,other,43.57486,-83.91588
1005759,2017,other,35.899298,-78.840802
1005761,2017,other,39.92264,-80.46456
1005766,2017,other,45.911158,-122.824231
1005768,2017,other,40.999327,-75.146544
1005769,2017,other,40.884195,-111.910878
1005770,2017,other,41.41305,-88.305556
1005771,2017,other,31.530954,-87.891408
1005772,2017,other,39.815343,-80.81116
1005773,2017,other,40.5117,-81.6389
1005777,2017,other,41.8825,-112.1964
1005778,2017,other,37.6953,-95.4586
1005779,2017,other,30.455267,-92.529956
1005780,2017,other,34.7724,-79.325
1005781,2017,other,61.084857,-146.388531
1005782,2017,other,33.981737,-118.015269
1005784,2017,other,40.9503,-73.0786
1005788,2017,other,36.43722,-99.47108
1005789,2017,top10_other,70.3233,-149.605
1005790,2017,top10_other,35.299879,-119.742604
1005791,2017,other,40.722139,-85.193722
1005795,2017,other,39.399083,-91.214189
1005798,2017,top10_other,40.450662,-80.003102
1005799,2017,other,32.4853,-83.6036
1005801,2017,other,35.648518,-91.244662
1005802,2017,other,42.0247,-93.6069
1005803,2017,other,29.34758,-98.45906
1005804,2017,other,40.76585,-112.01193
1005805,2017,other,38.867608,-112.423186
1005806,2017,other,41.068209,-110.759927
1005807,2017,other,32.5892,-84.6917
1005808,2017,other,39.6051,-80.2837
1005809,2017,other,38.37673,-82.60581
1005810,2017,other,30.4607,-83.6085
1005812,2017,other,41.5701,-98.821
1005813,2017,other,34.290701,-83.811488
1005814,2017,other,33.244137,-81.472843
1005815,2017,et,30.6327,-101.07121
1005816,2017,et,30.384171,-99.896942
1005817,2017,other,27.85118,-82.2599
1005818,2017,other,32.33363,-97.68064
1005820,2017,top10_other,39.476964,-86.992178
1005821,2017,top10_other,43.439384,-84.071709
1005822,2017,other,35.6957,-101.36
1005823,2017,other,30.2588,-93.2937
1005824,2017,other,36.497,-82.77946
1005825,2017,other,35.300926,-81.545135
1005826,2017,other,34.6416,-87.05203
1005828,2017,other,40.82126,-114.250199
1005830,2017,top10_other,37.2608,-86.9783
1005831,2017,top10_other,34.9939,-90.039
1005832,2017,other,31.354802,-96.165199
1005834,2017,top10_other,33.006709,-96.996093
1005835,2017,other,32.56486,-88.19967
1005838,2017,other,46.4087,-86.6455
1005839,2017,other,34.68894,-86.59206
1005840,2017,other,39.8557,-84.8317
1005841,2017,other,41.979195,-87.89838
1005844,2017,other,39.752942,-106.717567
1005846,2017,et,36.43421,-107.56535
1005848,2017,other,30.147688,-93.335266
1005849,2017,other,42.41004,-76.89603
1005850,2017,other,29.971389,-94.053333
1005851,2017,other,39.979354,-75.151017
1005852,2017,other,41.417473,-88.216903
1005853,2017,other,40.41393,-85.01926
1005855,2017,other,44.226221,-86.286581
1005856,2017,et,30.218917,-91.03775
1005857,2017,other,35.15187,-80.83978
1005858,2017,top10_other,32.98019,-102.8172
1005860,2017,other,45.849,-93.352
1005862,2017,other,39.56097,-78.84361
1005864,2017,other,32.9098,-115.5668
1005865,2017,other,37.453854,-122.111238
1005866,2017,other,40.50632,-81.4743
1005867,2017,other,36.241247,-95.278349
1005868,2017,other,41.784606,-87.590155
1005870,2017,other,40.7349,-73.3836
1005871,2017,top10_other,35.8992,-84.5194
1005872,2017,other,33.6878,-117.8379
1005873,2017,other,39.372677,-77.343385
1005874,2017,other,45.0722,-83.4048
1005878,2017,other,41.766395,-81.198181
1005879,2017,other,33.2003,-87.607
1005880,2017,other,34.8956,-82.1779
1005883,2017,et,29.731326,-97.754233
1005886,2017,other,21.305722,-157.864111
1005887,2017,other,33.03512,-97.331434
1005891,2017,top10_other,29.55444,-95.45111
1005892,2017,top10_other,31.4847,-81.9898
1005893,2017,top10_other,26.5774,-98.1854
1005894,2017,top10_other,29.389396,-95.055899
1005895,2017,other,32.37343,-95.18784
1005897,2017,et,32.174281,-103.174134
1005898,2017,top10_other,34.71411,-92.33253
1005899,2017,other,37.925417,-87.904972
1005900,2017,top10_other,26.227,-98.029
1005903,2017,other,29.724131,-95.207454
1005905,2017,other,40.6781,-74.2744
1005906,2017,other,35.846639,-90.708361
1005907,2017,other,41.23575,-85.832528
1005909,2017,other,30.2202,-93.7416
1005911,2017,other,30.000964,-90.403863
1005913,2017,other,40.7988,-73.9093
1005915,2017,other,35.63526,-80.786231
1005916,2017,other,40.418206,-89.468044
1005918,2017,other,41.19469,-80.49227
1005919,2017,other,32.836519,-85.215733
1005920,2017,other,27.95473,-82.34075
1005921,2017,other,33.3577,-84.9912
1005924,2017,other,41.0949,-104.908
1005925,2017,other,29.752554,-95.370401
1005928,2017,other,40.49682,-105.11552
1005929,2017,other,43.862199,-95.300983
1005930,2017,other,33.793857,-79.729856
1005935,2017,other,40.86667,-96.619116
1005937,2017,top10_other,38.5966,-77.181599
1005938,2017,other,34.04807,-117.53933
1005939,2017,other,38.990505,-87.720032
1005940,2017,other,48.062103,-100.924722
1005941,2017,other,41.636578,-83.495172
1005944,2017,other,41.297618,-89.305886
1005947,2017,other,29.612017,-95.050481
1005948,2017,top10_other,31.079517,-87.115274
1005949,2017,other,32.0619,-109.8931
1005950,2017,other,38.86293,-84.65671
1005953,2017,other,40.630044,-93.540108
1005956,2017,top10_other,41.2187,-87.0326
1005958,2017,other,44.8367,-84.9669
1005959,2017,other,36.54799,-82.56475
1005960,2017,other,42.47684,-95.41516
1005963,2017,other,37.095279,-107.71625
1005964,2017,other,33.52825,-88.672389
1005965,2017,other,30.235504,-91.238382
1005966,2017,other,46.8441,-100.8855
1005967,2017,other,33.520058,-86.807637
1005969,2017,other,40.719022,-86.435982
1005970,2017,other,42.560572,-71.849629
1005973,2017,other,36.988889,-85.965
1005976,2017,other,34.638906,-87.089036
1005977,2017,other,42.6626,-88.2906
1005978,2017,other,41.26109,-105.60319
1005979,2017,other,40.01463,-75.05434
1005984,2017,other,39.496587,-75.015537
1005985,2017,other,42.483242,-87.873878
1005986,2017,km,30.437424,-92.875148
1005987,2017,other,39.67913,-91.31424
1005988,2017,other,40.37909,-86.83882
1005989,2017,other,41.5222,-109.3128
1005990,2017,other,40.559343,-89.747989
1005991,2017,other,45.6391,-89.421
1005992,2017,other,29.070847,-95.750363
1005994,2017,other,33.64268,-94.10053
1005995,2017,other,39.1781,-76.5268
1005996,2017,other,41.2836,-72.9042
1005997,2017,other,61.08276,-146.25017
1005998,2017,top10_other,45.582929,-122.407758
1006000,2017,top10_other,38.841611,-86.848306
1006002,2017,other,37.239722,-89.600278
1006005,2017,other,42.336109,-96.377777
1006006,2017,other,33.090278,-80.341667
1006007,2017,other,43.29083,-93.39027
1006008,2017,other,26.734722,-80.9375
1006009,2017,other,40.17811,-79.57707
1006010,2017,other,30.501722,-91.185833
1006011,2017,other,40.677395,-73.769735
1006012,2017,other,30.242155,-93.274386
1006013,2017,other,41.21192,-80.506982
1006015,2017,other,33.41702,-86.97085
1006016,2017,other,28.928585,-95.315566
1006019,2017,other,31.78603,-99.09353
1006021,2017,other,42.032962,-76.679228
1006022,2017,other,45.050596,-91.980063
1006024,2017,other,46.7854,-92.09639
1006025,2017,other,34.256658,-85.127191
1006026,2017,other,35.290944,-94.369694
1006028,2017,other,33.56841,-86.77234
1006030,2017,other,43.096842,-96.477478
1006032,2017,other,38.6226,-115.6198
1006036,2017,other,42.07703,-94.89796
1006037,2017,top10_other,37.77995,-100.00572
1006038,2017,other,39.8275,-75.38728
1006039,2017,other,40.791667,-111.902778
1006040,2017,other,29.6237,-98.1395
1006041,2017,other,38.6954,-90.1367
1006042,2017,km,42.874342,-75.171191
1006044,2017,top10_other,39.853407,-104.768066
1006045,2017,other,37.949014,-86.851578
1006046,2017,other,39.21244,-76.56816
1006047,2017,other,41.9192,-91.6862
1006048,2017,other,34.14045,-119.184
1006049,2017,other,29.718035,-81.665607
1006050,2017,other,37.38635,-76.79756
1006051,2017,other,42.535791,-88.601926
1006052,2017,other,35.966944,-95.9285
1006053,2017,other,45.5639,-122.56436
1006054,2017,other,42.669167,-93.904444
1006055,2017,other,40.6375,-103.190556
1006056,2017,other,33.9257,-83.2634
1006058,2017,other,38.650801,-86.781852
1006060,2017,other,40.173694,-84.971694
1006061,2017,other,37.82256,-87.30449
1006062,2017,other,29.722274,-95.254401
1006063,2017,other,42.8184,-82.4858
1006064,2017,other,30.869381,-92.610993
1006065,2017,other,41.55869,-73.41006
1006068,2017,top10_other,41.4167,-88.1833
1006069,2017,other,41.3297,-95.9458
1006070,2017,other,30.2219,-91.0515
1006073,2017,other,39.708639,-75.119432
1006074,2017,top10_other,27.325908,-90.714153
1006075,2017,other,40.271251,-74.782693
1006077,2017,other,41.45906,-90.695252
1006078,2017,other,41.6786,-83.4539
1006080,2017,other,34.997921,-85.318581
1006081,2017,other,38.731961,-84.407214
1006082,2017,other,46.75663,-88.456086
1006083,2017,other,40.56492,-85.72772
1006084,2017,other,41.860188,-94.63211
1006085,2017,other,32.7563,-96.4916
1006088,2017,top10_other,41.151282,-81.559298
1006089,2017,other,34.1441,-118.3012
1006090,2017,top10_other,32.397979,-80.925252
1006093,2017,other,41.136194,-84.905111
1006096,2017,other,43.0459,-89.2628
1006097,2017,other,33.7639,-118.0942
1006098,2017,other,36.8678,-89.8397
1006099,2017,other,35.038889,-120.589722
1006100,2017,other,39.430417,-91.022556
1006101,2017,other,44.94333,-93.096815
1006103,2017,other,41.344025,-82.603452
1006104,2017,other,38.68034,-121.75794
1006105,2017,other,21.310595,-158.10339
1006107,2017,other,34.28842,-118.40075
1006108,2017,other,36.319356,-115.022874
1006109,2017,other,40.382251,-79.549157
1006110,2017,other,32.25,-100.458333
1006111,2017,other,40.103056,-82.993056
1006112,2017,other,37.2676,-89.5385
1006114,2017,other,40.294347,-85.654444
1006115,2017,other,30.21023,-90.99085
1006116,2017,other,36.5852,-90.1779
1006119,2017,other,34.32188,-77.99312
1006120,2017,other,28.7875,-95.943056
1006121,2017,other,42.054417,-92.897944
1006122,2017,other,30.025245,-94.078831
1006123,2017,other,41.50422,-82.870783
1006130,2017,other,41.631747,-72.676381
1006131,2017,other,40.266583,-104.734944
1006132,2017,top10_other,42.780647,-85.920569
1006135,2017,other,32.63273,-93.39045
1006136,2017,other,40.734521,-86.433441
1006138,2017,other,42.75991,-88.91711
1006139,2017,other,35.44735,-119.08652
1006140,2017,other,38.04254,-97.99561
1006141,2017,other,43.073373,-92.138309
1006142,2017,other,39.355575,-81.299838
1006144,2017,other,32.312167,-90.137278
1006145,2017,other,34.8419,-78.8388
1006146,2017,top10_other,64.668863,-147.087742
1006147,2017,other,30.432822,-81.647706
1006148,2017,top10_other,30.4319,-88.1825
1006150,2017,top10_other,39.81373,-84.053745
1006151,2017,other,37.6831,-98.4648
1006152,2017,other,37.575959,-99.478382
1006153,2017,other,40.654022,-91.316354
1006154,2017,other,42.399463,-92.327859
1006155,2017,other,38.6011,-75.2629
1006156,2017,other,38.214136,-112.923562
1006158,2017,other,40.7341,-73.98868
1006159,2017,other,39.47215,-84.39693
1006163,2017,other,29.74902,-95.12227
1006164,2017,other,18.3944,-66.2976
1006173,2017,other,19.904893,-155.883239
1006174,2017,other,44.576944,-68.805556
1006175,2017,other,35.03211,-117.34764
1006176,2017,top10_other,41.346305,-88.104911
1006177,2017,other,38.6954,-77.2407
1006178,2017,other,42.22703,-83.69976
1006179,2017,top10_other,37.45973,-121.94164
1006182,2017,top10_other,38.5035,-85.2905
1006183,2017,other,32.514014,-85.828028
1006184,2017,top10_other,34.8191778,-97.4426583
1006185,2017,other,45.94942,-111.47501
1006186,2017,other,31.511427,-85.995735
1006187,2017,other,40.517295,-74.430326
1006189,2017,top10_other,40.824668,-111.930772
1006193,2017,other,44.51942,-89.58392
1006197,2017,top10_other,32.854701,-115.52505
1006199,2017,other,33.42195,-111.935
1006201,2017,top10_other,32.774244,-111.32412
1006202,2017,other,38.71793,-85.092051
1006203,2017,other,37.107705,-100.796294
1006204,2017,top10_other,40.67536,-89.50504
1006205,2017,other,42.0875,-78.4578
1006206,2017,other,32.422926,-110.044966
1006207,2017,other,41.733948,-88.084824
1006208,2017,other,41.8196,-90.2122
1006209,2017,other,32.253889,-84.068417
1006211,2017,other,41.36983,-91.11368
1006212,2017,other,39.7779,-83.9661
1006213,2017,other,34.838207,-78.035053
1006214,2017,other,38.355722,-82.594836
1006215,2017,other,33.10357,-117.17838
1006216,2017,other,37.3939,-120.4981
1006218,2017,other,37.0388,-120.9729
1006219,2017,other,35.394692,-97.940789
1006221,2017,other,36.91657,-121.81525
1006223,2017,top10_other,33.3955,-90.90665
1006224,2017,other,32.64838,-97.23834
1006225,2017,other,28.409989,-98.530139
1006227,2017,other,32.4379,-94.82405
1006228,2017,other,17.977466,-66.297946
1006229,2017,top10_other,33.67103,-84.34245
1006231,2017,other,42.486633,-94.167739
1006232,2017,other,39.4536,-111.9861
1006234,2017,other,33.5401,-86.5435
1006236,2017,other,33.7981,-84.325937
1006238,2017,other,30.6833,-92.060059
1006242,2017,other,35.37745,-76.778816
1006243,2017,other,35.70651,-95.38611
1006245,2017,other,40.197778,-86.910833
1006246,2017,other,40.26443,-76.67393
1006247,2017,other,38.793745,-79.481638
1006248,2017,other,39.26378,-76.55527
1006251,2017,top10_other,39.56,-89.3725
1006252,2017,top10_other,37.58991,-77.52987
1006253,2017,other,41.67194,-77.06143
1006255,2017,et,30.006,-96.8885
1006256,2017,other,30.8627,-93.3751
1006257,2017,other,34.913006,-97.91571
1006258,2017,other,42.501215,-96.391616
1006259,2017,other,41.811258,-88.154641
1006260,2017,top10_other,35.461944,-86.836944
1006261,2017,other,41.427594,-75.592816
1006262,2017,other,33.8872,-80.6397
1006263,2017,other,42.2774,-83.128
1006264,2017,other,29.71629,-95.08965
1006265,2017,other,40.069493,-122.213818
1006267,2017,other,42.220747,-71.765208
1006268,2017,other,37.341835,-77.282102
1006269,2017,other,41.786281,-89.709809
1006270,2017,top10_other,32.7847,-93.3744
1006273,2017,other,44.45508,-93.16991
1006274,2017,top10_other,29.8742,-94.9122
1006275,2017,top10_other,29.706248,-95.251079
1006276,2017,other,42.70324,-73.84958
1006277,2017,top10_other,36.141347,-115.00308
1006279,2017,other,33.550116,-83.89559
1006280,2017,other,33.4192,-112.11763
1006281,2017,other,42.37642,-83.26104
1006282,2017,other,40.16274,-74.76739
1006283,2017,other,41.8032,-71.5238
1006285,2017,top10_other,41.38311,-90.51353
1006286,2017,other,35.05226,-85.0902
1006287,2017,other,36.66616,-97.07163
1006289,2017,other,41.87027,-87.888115
1006291,2017,other,33.15934,-96.58633
1006292,2017,other,25.967609,-80.286747
1006293,2017,other,34.036198,-117.558433
1006296,2017,other,42.948333,-114.6325
1006297,2017,other,29.75761,-95.36826
1006300,2017,top10_other,37.6673,-76.7675
1006301,2017,other,35.70306,-101.36305
1006302,2017,top10_other,32.410294,-90.243075
1006303,2017,top10_other,35.3234,-89.9463
1006304,2017,top10_other,34.342,-85.862
1006306,2017,other,38.016727,-89.307492
1006307,2017,other,30.1338,-93.3206
1006310,2017,other,40.364235,-104.730316
1006312,2017,other,43.4807,-83.3963
1006314,2017,other,27.91929,-97.28451
1006316,2017,other,36.4414,-99.4775
1006319,2017,other,46.323539,-96.61592
1006321,2017,other,32.158889,-94.878056
1006322,2017,other,35.189859,-120.602877
1006324,2017,other,41.603467,-109.847971
1006325,2017,other,41.656474,-87.625847
1006328,2017,top10_other,34.28222,-84.37722
1006332,2017,other,39.62667,-83.50889
1006340,2017,other,46.59107,-95.56406
1006341,2017,other,42.95071,-76.57087
1006342,2017,other,30.755453,-94.70197
1006343,2017,other,43.741,-83.4483
1006344,2017,other,38.0781,-79.0635
1006347,2017,other,43.67978,-92.96976
1006350,2017,other,35.22585,-102.01932
1006351,2017,other,33.279795,-81.800572
1006354,2017,other,47.764625,-96.629975
1006356,2017,other,33.146581,-94.984331
1006358,2017,other,42.15908,-89.06271
1006359,2017,other,28.51343,-96.794646
1006360,2017,other,46.122749,-122.974048
1006361,2017,other,41.09066,-75.32245
1006362,2017,other,39.25669,-78.0848
1006363,2017,other,31.703691,-102.392214
1006364,2017,other,36.28305,-89.147607
1006366,2017,other,44.5508,-70.5411
1006367,2017,other,44.2158,-86.29044
1006368,2017,other,44.235314,-95.775103
1006369,2017,other,43.2868,-71.5761
1006370,2017,other,44.9962,-108.625
1006371,2017,other,32.73533,-97.06772
1006373,2017,other,33.195661,-97.8037
1006374,2017,other,41.58758,-93.62616
1006375,2017,other,41.58758,-93.62616
1006376,2017,other,41.58758,-93.62616
1006377,2017,other,33.66035,-83.98904
1006378,2017,other,33.065,-109.34222
1006383,2017,other,39.082643,-82.957147
1006384,2017,other,42.33811,-83.04382
1006386,2017,other,29.857654,-94.910674
1006387,2017,other,40.7587,-96.69715
1006388,2017,other,42.280556,-83.152778
1006389,2017,other,26.78417,-80.11914
1006390,2017,other,40.4735,-74.3862
1006391,2017,other,40.1647,-74.7468
1006395,2017,other,38.0436,-122.2532
1006397,2017,other,33.996428,-98.553358
1006398,2017,other,41.46339,-87.32624
1006402,2017,other,29.8662,-93.97117
1006403,2017,other,41.4405,-87.7528
1006405,2017,top10_other,36.2459,-120.32813
1006407,2017,other,32.187876,-94.261875
1006408,2017,top10_other,41.5544,-72.5793
1006409,2017,other,41.9227,-72.6255
1006412,2017,other,42.611671,-113.757423
1006416,2017,top10_other,30.063707,-94.218396
1006417,2017,other,39.95249,-111.95619
1006418,2017,top10_other,41.029754,-87.86591
1006421,2017,other,43.612789,-72.326669
1006423,2017,other,44.909945,-72.976094
1006425,2017,other,41.53397,-96.0979
1006426,2017,other,31.2546,-88.0299
1006430,2017,other,33.905833,-118.401944
1006431,2017,other,29.578389,-89.116639
1006434,2017,other,39.364968,-122.263297
1006435,2017,other,29.734346,-91.482148
1006440,2017,other,41.24139,-74.02246
1006443,2017,other,31.4001,-86.4767
1006444,2017,other,32.362643,-95.280179
1006445,2017,other,37.76078,-120.84308
1006446,2017,other,32.2317,-110.9519
1006447,2017,other,36.25488,-119.64794
1006448,2017,other,40.866389,-111.911389
1006449,2017,other,39.03672,-84.39019
1006450,2017,other,40.753611,-75.260278
1006451,2017,other,17.7102,-64.7544
1006452,2017,other,42.369543,-71.020061
1006453,2017,other,28.993626,-95.357721
1006454,2017,other,46.107527,-122.926617
1006455,2017,other,40.64917,-73.87973
1006459,2017,other,37.823062,-85.540612
1006462,2017,other,32.057376,-93.590889
1006463,2017,other,68.0322,-162.8992
1006464,2017,other,38.679516,-104.628161
1006465,2017,other,32.3575,-97.203888
1006466,2017,top10_other,35.159551,-89.959858
1006467,2017,other,30.440833,-82.788056
1006468,2017,other,48.884,-122.735
1006469,2017,other,41.393398,-89.872214
1006472,2017,other,29.107556,-87.943622
1006473,2017,other,39.58386,-81.68042
1006474,2017,other,42.3498,-96.3529
1006479,2017,other,40.416952,-104.675853
1006483,2017,km,35.07282,-95.50799
1006485,2017,other,32.54399,-114.61865
1006488,2017,other,43.70823,-87.7526
1006489,2017,other,40.78921,-73.95482
1006490,2017,other,37.933569,-87.873408
1006493,2017,other,43.150002,-77.599998
1006497,2017,other,46.21929,-119.22946
1006499,2017,other,32.800556,-93.412778
1006500,2017,other,32.58901,-93.51512
1006501,2017,other,38.838852,-121.348045
1006502,2017,other,48.746,-122.486
1006503,2017,other,42.328245,-83.049562
1006504,2017,other,40.751746,-111.833756
1006505,2017,other,48.253069,-100.431591
1006509,2017,other,38.1828,-85.8894
1006510,2017,other,38.0531,-85.91
1006512,2017,other,38.7497,-85.035
1006513,2017,top10_other,34.531692,-92.407868
1006514,2017,other,35.77227,-80.82308
1006520,2017,other,45.8476,-122.803
1006523,2017,other,32.92548,-96.81613
1006525,2017,other,41.969519,-91.648447
1006528,2017,other,38.72966,-104.72517
1006529,2017,other,30.256038,-92.532637
1006530,2017,other,40.78513,-82.52384
1006531,2017,other,31.1761,-87.438268
1006532,2017,other,27.87501,-82.65399
1006534,2017,top10_other,42.331111,-95.346667
1006535,2017,other,38.20903,-85.25677
1006538,2017,other,32.7148,-97.8601
1006539,2017,other,38.3472,-94.6389
1006540,2017,other,41.585129,-93.571589
1006542,2017,other,38.5847,-85.4117
1006543,2017,other,29.951649,-93.887272
1006544,2017,other,32.59695,-90.066397
1006545,2017,top10_other,30.341358,-94.3567
1006549,2017,other,39.0694,-87.5108
1006550,2017,other,47.872482,-122.123604
1006551,2017,other,40.06493,-85.85345
1006552,2017,other,38.90005,-98.84066
1006553,2017,other,40.843067,-89.564148
1006554,2017,other,42.2403,-89.1025
1006556,2017,other,32.1134,-106.848
1006558,2017,other,39.521,-84.40502
1006560,2017,other,26.576745,-80.746737
1006562,2017,other,29.37815,-94.90251
1006564,2017,other,38.361198,-81.597345
1006565,2017,other,30.225083,-91.069424
1006566,2017,other,35.4711,-97.6733
1006569,2017,other,39.97907,-75.14869
1006570,2017,other,43.04212,-87.96307
1006572,2017,other,47.547909,-122.337341
1006573,2017,top10_other,34.315206,-77.988663
1006575,2017,top10_other,40.319088,-96.8414
1006577,2017,other,34.1661,-102.4114
1006578,2017,other,29.835111,-93.963542
1006580,2017,other,33.407278,-111.95216
1006586,2017,other,39.54987,-97.25516
1006589,2017,other,41.0808,-101.1408
1006593,2017,other,33.5648,-92.7917
1006594,2017,other,36.29984,-119.81154
1006597,2017,other,30.604718,-81.820482
1006602,2017,other,33.585139,-101.88625
1006604,2017,other,39.722098,-105.135202
1006608,2017,other,43.308507,-73.634808
1006609,2017,other,43.705647,-95.456507
1006611,2017,other,36.189225,-115.188545
1006614,2017,other,39.32907,-76.61791
1006617,2017,other,33.718056,-95.568222
1006621,2017,other,37.04659,-88.32708
1006625,2017,other,41.04268,-81.54533
1006626,2017,other,37.815814,-87.589317
1006627,2017,other,33.82431,-118.23237
1006628,2017,other,34.1556,-118.2782
1006630,2017,other,43.3842,-87.8689
1006631,2017,other,43.0303,-87.9233
1006634,2017,other,32.81353,-96.95529
1006637,2017,other,39.8242,-84.1747
1006638,2017,other,36.12604,-115.21297
1006639,2017,other,36.12604,-115.21297
1006640,2017,other,36.12604,-115.21297
1006642,2017,other,34.819863,-118.748732
1006643,2017,other,37.17298,-80.42048
1006644,2017,other,30.060226,-94.058976
1006645,2017,other,40.6917,-75.4792
1006646,2017,top10_other,39.003914,-77.099119
1006647,2017,other,40.0017,-76.7175
1006649,2017,other,34.503981,-110.33618
1006650,2017,other,30.3036,-97.6128
1006652,2017,other,33.866995,-101.866362
1006653,2017,other,42.050189,-73.976795
1006654,2017,other,40.5806,-98.3106
1006655,2017,top10_other,35.9844,-84.2613
1006656,2017,other,29.627167,-95.080194
1006657,2017,other,42.0575,-71.5172
1006659,2017,other,33.1043,-86.7985
1006660,2017,other,40.6941,-99.7005
1006661,2017,top10_other,39.950304,-105.20126
1006662,2017,other,40.19618,-100.98
1006663,2017,other,40.52013,-81.46752
1006664,2017,other,41.512055,-87.617364
1006665,2017,other,41.755,-90.284167
1006666,2017,other,37.655556,-87.506944
1006667,2017,other,28.812639,-81.865221
1006668,2017,other,33.2644,-94.069639
1006669,2017,other,32.4108,-111.15055
1006670,2017,other,21.301246,-158.098223
1006671,2017,other,45.65922,-108.76778
1006672,2017,other,43.803421,-98.10484
1006673,2017,other,39.681306,-75.720694
1006675,2017,other,30.23617,-91.10396
1006678,2017,other,28.3665,-82.5591
1006682,2017,other,31.658716,-93.324988
1006683,2017,other,38.636917,-90.259793
1006685,2017,other,44.022115,-92.46632
1006686,2017,other,44.02164,-92.48209
1006687,2017,other,38.383407,-81.67473
1006690,2017,other,37.052611,-100.8995
1006691,2017,other,28.6925,-96.541667
1006693,2017,other,30.15541,-97.67434
1006694,2017,other,40.69874,-97.567402
1006695,2017,other,42.3026,-83.154
1006696,2017,other,40.41962,-75.6225
1006698,2017,other,40.378392,-76.670894
1006699,2017,other,37.70884,-97.32938
1006700,2017,other,39.14137,-84.50034
1006702,2017,other,30.5661,-87.2289
1006703,2017,other,33.360815,-88.458046
1006704,2017,other,40.10465,-74.82958
1006705,2017,other,34.6292,-87.0214
1006706,2017,other,34.6397,-87.0639
1006707,2017,other,30.5661,-87.115
1006708,2017,other,40.480106,-74.320981
1006709,2017,other,32.538896,-98.338628
1006711,2017,other,29.621469,-95.044198
1006715,2017,other,41.4774,-83.4616
1006721,2017,other,30.0242,-93.875
1006722,2017,other,40.92204,-98.3204
1006724,2017,other,35.68111,-106.09138
1006725,2017,other,27.5667,-99.5083
1006728,2017,other,40.511,-79.1968
1006730,2017,other,32.690744,-92.659698
1006731,2017,other,33.3286,-81.9537
1006732,2017,other,34.06354,-117.52929
1006733,2017,other,38.88324,-77.00745
1006735,2017,other,37.7903,-97.5217
1006737,2017,other,42.770107,-84.523758
1006738,2017,other,41.329483,-89.081612
1006741,2017,other,37.717226,-77.115462
1006744,2017,top10_other,41.682709,-88.238419
1006746,2017,top10_other,28.015282,-97.560379
1006747,2017,top10_other,30.33407,-97.62178
1006748,2017,other,36.207954,-80.986352
1006749,2017,other,43.12565,-93.30041
1006750,2017,other,35.180624,-119.459701
1006752,2017,other,41.663722,-87.561409
1006754,2017,other,42.29701,-83.23063
1006757,2017,other,41.3844,-73.5446
1006758,2017,top10_other,39.859268,-105.234093
1006759,2017,other,41.14128,-81.34284
1006760,2017,other,34.253517,-85.329016
1006761,2017,other,34.07737,-117.499688
1006762,2017,other,39.298528,-85.214528
1006763,2017,other,47.52943,-116.92815
1006764,2017,other,35.21036,-97.44596
1006766,2017,other,47.61722,-111.17291
1006767,2017,other,32.57149,-90.069299
1006768,2017,other,40.1063,-87.6539
1006770,2017,other,29.75004,-95.4831
1006771,2017,other,27.95029,-82.4591
1006772,2017,other,43.004785,-76.11473
1006774,2017,other,44.5661,-92.52892
1006775,2017,other,42.1292,-71.5122
1006776,2017,other,33.9984,-95.1115
1006777,2017,other,40.432403,-80.911512
1006778,2017,other,34.98548,-80.517139
1006780,2017,other,33.95533,-83.37514
1006781,2017,other,40.06251,-76.57777
1006782,2017,other,40.35,-77.65
1006783,2017,other,40.74667,-86.56778
1006784,2017,other,37.639278,-91.135528
1006785,2017,other,40.7948,-79.70017
1006787,2017,other,41.169691,-90.024473
1006788,2017,other,32.425,-86.8694
1006790,2017,other,33.607092,-86.507602
1006791,2017,other,35.43522,-97.642633
1006794,2017,other,40.5308,-80.6311
1006795,2017,other,32.410556,-94.701667
1006796,2017,other,37.379616,-97.966442
1006797,2017,other,29.62139,-95.06389
1006798,2017,other,44.9159,-84.5411
1006799,2017,other,35.6739,-101.4105
1006800,2017,other,31.9809,-102.6344
1006801,2017,top10_other,30.560139,-91.2055
1006802,2017,other,28.8419,-81.3256
1006803,2017,other,32.10387,-81.123062
1006804,2017,other,36.425,-114.9
1006805,2017,other,45.8725,-111.40511
1006806,2017,other,64.804,-147.699
1006808,2017,other,28.3661,-80.7947
1006809,2017,other,45.997706,-94.8606
1006810,2017,other,40.69152,-80.2808
